Order No, Order Time, Order Type, Order Taken By, Customer Name, Customer Number, Item name, Quantity, Item Type, Price, Item Tax, Item discount
5187,03-Dec-2024 05:31 PM,Walk-In,Cashier,,,Chocolate,2.0,Regular Item,18.0,0.0,""
5188,03-Dec-2024 05:54 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
5189,03-Dec-2024 06:12 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5189,03-Dec-2024 06:12 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5190,03-Dec-2024 06:21 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5190,03-Dec-2024 06:21 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5190,03-Dec-2024 06:21 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5191,03-Dec-2024 06:57 PM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
5191,03-Dec-2024 06:57 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5192,03-Dec-2024 07:10 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
5193,03-Dec-2024 07:19 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5193,03-Dec-2024 07:19 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5194,03-Dec-2024 07:46 PM,Walk-In,Cashier,,,4oz,2.0,Regular Item,23.0,0.0,""
5194,03-Dec-2024 07:46 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5195,03-Dec-2024 07:57 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5195,03-Dec-2024 07:57 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5195,03-Dec-2024 07:57 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5195,03-Dec-2024 07:57 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5196,03-Dec-2024 08:57 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
5197,03-Dec-2024 09:37 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5197,03-Dec-2024 09:37 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5197,03-Dec-2024 09:37 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5198,03-Dec-2024 09:38 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
5199,03-Dec-2024 09:39 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5199,03-Dec-2024 09:39 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5200,03-Dec-2024 09:39 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5200,03-Dec-2024 09:39 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5201,03-Dec-2024 09:58 PM,Walk-In,Cashier,,,Still Water,2.0,Regular Item,9.0,0.0,""
5202,03-Dec-2024 11:03 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
5203,03-Dec-2024 11:22 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
5203,03-Dec-2024 11:22 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5204,03-Dec-2024 11:23 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5204,03-Dec-2024 11:23 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5205,04-Dec-2024 07:04 AM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,18.0,0.0,""
5206,04-Dec-2024 07:05 AM,Walk-In,Cashier,,,Drip,1.0,Regular Item,30.0,0.0,""
5207,04-Dec-2024 07:10 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5207,04-Dec-2024 07:10 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5208,04-Dec-2024 08:16 AM,Walk-In,Cashier,,,Lactose Free Milk,1.0,Modifier,5.0,0.0,""
5208,04-Dec-2024 08:16 AM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
5209,04-Dec-2024 08:37 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5209,04-Dec-2024 08:37 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5210,04-Dec-2024 08:52 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5210,04-Dec-2024 08:52 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5210,04-Dec-2024 08:52 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5211,04-Dec-2024 08:59 AM,Walk-In,Cashier,,,Coconut Milk,1.0,Modifier,5.0,0.0,""
5211,04-Dec-2024 08:59 AM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
5211,04-Dec-2024 08:59 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5212,04-Dec-2024 08:59 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5212,04-Dec-2024 08:59 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5213,04-Dec-2024 09:11 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5214,04-Dec-2024 10:00 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5214,04-Dec-2024 10:00 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5215,04-Dec-2024 10:03 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5215,04-Dec-2024 10:03 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5216,04-Dec-2024 10:10 AM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
5216,04-Dec-2024 10:10 AM,Walk-In,Cashier,,,6oz,2.0,Regular Item,24.0,0.0,""
5217,04-Dec-2024 10:40 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5218,04-Dec-2024 10:45 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5218,04-Dec-2024 10:45 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5218,04-Dec-2024 10:45 AM,Walk-In,Cashier,,,Signature Hot,1.0,Regular Item,32.0,0.0,""
5218,04-Dec-2024 10:45 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5219,04-Dec-2024 10:57 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5219,04-Dec-2024 10:57 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5219,04-Dec-2024 10:57 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5219,04-Dec-2024 10:57 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5219,04-Dec-2024 10:57 AM,Walk-In,Cashier,,,Choco Strawberry,2.0,Regular Item,35.0,0.0,""
5220,04-Dec-2024 10:59 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5220,04-Dec-2024 10:59 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5220,04-Dec-2024 10:59 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5220,04-Dec-2024 10:59 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5221,04-Dec-2024 11:26 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5221,04-Dec-2024 11:26 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5222,04-Dec-2024 11:58 AM,Walk-In,Cashier,,,4oz,1.0,Regular Item,23.0,0.0,""
5222,04-Dec-2024 11:58 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5222,04-Dec-2024 11:58 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5223,04-Dec-2024 12:05 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5224,04-Dec-2024 12:10 PM,Walk-In,Cashier,,,Zaatar,1.0,Regular Item,14.0,0.0,""
5225,04-Dec-2024 12:33 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5225,04-Dec-2024 12:33 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5226,04-Dec-2024 12:35 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5226,04-Dec-2024 12:35 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5227,04-Dec-2024 12:36 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
5228,04-Dec-2024 12:52 PM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
5228,04-Dec-2024 12:52 PM,Walk-In,Cashier,,,4oz,2.0,Regular Item,23.0,0.0,""
5229,04-Dec-2024 12:54 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5229,04-Dec-2024 12:54 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5230,04-Dec-2024 01:05 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
5231,04-Dec-2024 01:06 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5231,04-Dec-2024 01:06 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5232,04-Dec-2024 01:16 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5232,04-Dec-2024 01:16 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5232,04-Dec-2024 01:16 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5233,04-Dec-2024 01:40 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5234,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5234,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5234,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
5234,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
5235,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5235,04-Dec-2024 01:45 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5236,04-Dec-2024 02:07 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
5237,04-Dec-2024 02:13 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5237,04-Dec-2024 02:13 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5238,04-Dec-2024 02:14 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5238,04-Dec-2024 02:14 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5238,04-Dec-2024 02:14 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5238,04-Dec-2024 02:14 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5239,04-Dec-2024 02:15 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5240,04-Dec-2024 02:22 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5241,04-Dec-2024 02:28 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5241,04-Dec-2024 02:28 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5241,04-Dec-2024 02:28 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5242,04-Dec-2024 02:39 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5243,04-Dec-2024 03:29 PM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5244,04-Dec-2024 04:13 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5245,04-Dec-2024 04:49 PM,Walk-In,Cashier,,,Filter,2.0,Regular Item,36.0,0.0,""
5246,04-Dec-2024 04:49 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5247,04-Dec-2024 05:27 PM,Walk-In,Cashier,,,Espresso,1.0,Regular Item,20.0,0.0,""
5248,04-Dec-2024 05:35 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5248,04-Dec-2024 05:35 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5249,04-Dec-2024 05:54 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5249,04-Dec-2024 05:54 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5249,04-Dec-2024 05:54 PM,Walk-In,Cashier,,,Almond Milk,1.0,Modifier,5.0,0.0,""
5250,04-Dec-2024 06:10 PM,Walk-In,Cashier,,,Signature Hot,1.0,Regular Item,32.0,0.0,""
5250,04-Dec-2024 06:10 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5250,04-Dec-2024 06:10 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5250,04-Dec-2024 06:10 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5250,04-Dec-2024 06:10 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
5251,04-Dec-2024 06:15 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
5252,04-Dec-2024 06:54 PM,Walk-In,Cashier,,,Americano,2.0,Regular Item,18.0,0.0,""
5252,04-Dec-2024 06:54 PM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
5253,04-Dec-2024 07:04 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
5254,04-Dec-2024 07:40 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5254,04-Dec-2024 07:40 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5255,04-Dec-2024 07:53 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5255,04-Dec-2024 07:53 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5255,04-Dec-2024 07:53 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5256,04-Dec-2024 08:02 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5256,04-Dec-2024 08:02 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5257,04-Dec-2024 08:03 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5257,04-Dec-2024 08:03 PM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5257,04-Dec-2024 08:03 PM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5258,04-Dec-2024 08:12 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5258,04-Dec-2024 08:12 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5259,04-Dec-2024 08:18 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5259,04-Dec-2024 08:18 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5259,04-Dec-2024 08:18 PM,Walk-In,Cashier,,,Espresso,2.0,Regular Item,20.0,0.0,""
5260,04-Dec-2024 08:37 PM,Walk-In,Cashier,,,Still Water,5.0,Regular Item,9.0,0.0,""
5261,04-Dec-2024 08:38 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5261,04-Dec-2024 08:38 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5261,04-Dec-2024 08:38 PM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
5262,04-Dec-2024 08:54 PM,Walk-In,Cashier,,,Still Water,1.0,Regular Item,9.0,0.0,""
5263,04-Dec-2024 09:02 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5263,04-Dec-2024 09:02 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5264,04-Dec-2024 09:19 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
5265,04-Dec-2024 09:30 PM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5265,04-Dec-2024 09:30 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5266,04-Dec-2024 09:46 PM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
5267,04-Dec-2024 09:59 PM,Walk-In,Cashier,,,Spanish Latte,4.0,Regular Item,28.0,0.0,""
5267,04-Dec-2024 09:59 PM,Walk-In,Cashier,,,Brazillian,4.0,Modifier,0.0,0.0,""
5267,04-Dec-2024 09:59 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
5268,04-Dec-2024 10:10 PM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5268,04-Dec-2024 10:10 PM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5269,04-Dec-2024 10:19 PM,Walk-In,Cashier,,,Sparkling Water,1.0,Regular Item,12.0,0.0,""
5270,04-Dec-2024 10:28 PM,Walk-In,Cashier,,,Sebastian Cheese Cake,1.0,Regular Item,31.0,0.0,""
5270,04-Dec-2024 10:28 PM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5270,04-Dec-2024 10:28 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5270,04-Dec-2024 10:28 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5271,04-Dec-2024 11:28 PM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5271,04-Dec-2024 11:28 PM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5271,04-Dec-2024 11:28 PM,Walk-In,Cashier,,,Matcha,1.0,Regular Item,30.0,0.0,""
5272,04-Dec-2024 11:42 PM,Walk-In,Cashier,,,Smoothie Acai,1.0,Regular Item,35.0,0.0,""
5273,04-Dec-2024 11:48 PM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5273,04-Dec-2024 11:48 PM,Walk-In,Cashier,,,Signature Cold,1.0,Regular Item,32.0,0.0,""
5273,04-Dec-2024 11:48 PM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,7.0,0.0,""
5273,04-Dec-2024 11:48 PM,Walk-In,Cashier,,,Choco Strawberry,1.0,Regular Item,35.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,Extra Free Croissant,1.0,Modifier,0.0,0.0,""
5274,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5275,05-Dec-2024 07:06 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5276,05-Dec-2024 07:24 AM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
5276,05-Dec-2024 07:24 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5277,05-Dec-2024 07:25 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5277,05-Dec-2024 07:25 AM,Walk-In,Cashier,,,Chocolate,1.0,Regular Item,18.0,0.0,""
5278,05-Dec-2024 07:28 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5278,05-Dec-2024 07:28 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5279,05-Dec-2024 07:48 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5279,05-Dec-2024 07:48 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5280,05-Dec-2024 08:20 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5280,05-Dec-2024 08:20 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5280,05-Dec-2024 08:20 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5280,05-Dec-2024 08:20 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5281,05-Dec-2024 08:36 AM,Walk-In,Cashier,,,Signature Hot,2.0,Regular Item,32.0,0.0,""
5281,05-Dec-2024 08:36 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5281,05-Dec-2024 08:36 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5281,05-Dec-2024 08:36 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5282,05-Dec-2024 08:59 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5282,05-Dec-2024 08:59 AM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5282,05-Dec-2024 08:59 AM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
5282,05-Dec-2024 08:59 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5283,05-Dec-2024 09:00 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5283,05-Dec-2024 09:00 AM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5284,05-Dec-2024 09:11 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5285,05-Dec-2024 09:45 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5285,05-Dec-2024 09:45 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5286,05-Dec-2024 10:03 AM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
5286,05-Dec-2024 10:03 AM,Walk-In,Cashier,,,Filter,1.0,Regular Item,36.0,0.0,""
5287,05-Dec-2024 10:04 AM,Walk-In,Cashier,,,Etheopian,2.0,Modifier,0.0,0.0,""
5287,05-Dec-2024 10:04 AM,Walk-In,Cashier,,,6oz,2.0,Regular Item,24.0,0.0,""
5287,05-Dec-2024 10:04 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5287,05-Dec-2024 10:04 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5287,05-Dec-2024 10:04 AM,Walk-In,Cashier,,,Cheese Danish,2.0,Regular Item,21.0,0.0,""
5288,05-Dec-2024 10:15 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5288,05-Dec-2024 10:15 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5289,05-Dec-2024 10:23 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5289,05-Dec-2024 10:23 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5290,05-Dec-2024 10:30 AM,Walk-In,Cashier,,,6oz,1.0,Regular Item,24.0,0.0,""
5290,05-Dec-2024 10:30 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5291,05-Dec-2024 10:32 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5291,05-Dec-2024 10:32 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5292,05-Dec-2024 11:04 AM,Walk-In,Cashier,,,Spanish Latte,2.0,Regular Item,28.0,0.0,""
5292,05-Dec-2024 11:04 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
5292,05-Dec-2024 11:04 AM,Walk-In,Cashier,,,Cheese,2.0,Regular Item,16.0,0.0,""
5292,05-Dec-2024 11:04 AM,Walk-In,Cashier,,,Cheese Danish,1.0,Regular Item,21.0,0.0,""
5293,05-Dec-2024 11:23 AM,Walk-In,Cashier,,,Spanish Latte,1.0,Regular Item,28.0,0.0,""
5293,05-Dec-2024 11:23 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5294,05-Dec-2024 11:26 AM,Walk-In,Cashier,,,Zaatar,2.0,Regular Item,14.0,0.0,""
5294,05-Dec-2024 11:26 AM,Walk-In,Cashier,,,Cheese,1.0,Regular Item,16.0,0.0,""
5294,05-Dec-2024 11:26 AM,Walk-In,Cashier,,,Plain,1.0,Regular Item,12.0,0.0,""
5294,05-Dec-2024 11:26 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5294,05-Dec-2024 11:26 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5295,05-Dec-2024 11:37 AM,Walk-In,Cashier,,,Signature Hot,1.0,Regular Item,32.0,0.0,""
5295,05-Dec-2024 11:37 AM,Walk-In,Cashier,,,Brazillian,1.0,Modifier,0.0,0.0,""
5295,05-Dec-2024 11:37 AM,Walk-In,Cashier,,,8oz,1.0,Regular Item,25.0,0.0,""
5295,05-Dec-2024 11:37 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5296,05-Dec-2024 11:40 AM,Walk-In,Cashier,,,Etheopian,1.0,Modifier,0.0,0.0,""
5296,05-Dec-2024 11:40 AM,Walk-In,Cashier,,,Americano,1.0,Regular Item,18.0,0.0,""
5297,05-Dec-2024 11:49 AM,Walk-In,Cashier,,,8oz,2.0,Regular Item,25.0,0.0,""
5297,05-Dec-2024 11:49 AM,Walk-In,Cashier,,,Brazillian,2.0,Modifier,0.0,0.0,""
